# 气象站 星沙街道, 中国, WMO_ID=57687，选择从 06.06.2022 至 02.06.2023, 所有日期
# 编码: UTF-8
# 数据由web站点“Reliable Prognosis”提供，rp5.ru
# 使用数据时，请自觉指出网站名称
# 气象参数代码见地址 http://rp5.ru/archive.php?wmo_id=57687&lang=cn
#
"当地时间 星沙街道";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"27.01.2023 17:00";"8.7";"763.1";"774.4";"-1.1";"23";"从北方吹来的风";"4";"";"12";"";"云量发展情况没有进行观测或无法观测。 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"2.0";"9.7";"";"";"2500或更高，或无云。";"";"";"18.0";"-11.3";"无降水";"12";"";"";"";"";
"27.01.2023 14:00";"8.8";"764.2";"775.5";"-3.0";"26";"从西北偏北方向吹来的风";"6";"";"12";"";"云量发展情况没有进行观测或无法观测。 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"2.0";"9.4";"";"";"2500或更高，或无云。";"";"";"16.0";"-9.6";"无降水";"12";"";"";"";"";
"27.01.2023 11:00";"7.1";"767.2";"778.5";"0.6";"31";"从东北偏北方向吹来的风";"4";"";"11";"";"云量发展情况没有进行观测或无法观测。 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"2.0";"7.5";"";"";"2500或更高，或无云。";"";"";"13.0";"-8.9";"无降水";"12";"";"";"";"";
"27.01.2023 08:00";"2.1";"766.6";"778.1";"1.8";"58";"从西北方吹来的风";"6";"";"12";"";"云量发展情况没有进行观测或无法观测。 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"2.0";"7.5";"";"";"2500或更高，或无云。";"";"";"12.0";"-5.3";"无降水";"12";"";"";"";"";
"27.01.2023 05:00";"4.3";"764.8";"776.1";"1.1";"49";"从北方吹来的风";"3";"";"12";"";"云量发展情况没有进行观测或无法观测。 ";"";"";"4.2";"7.5";"";"";"2500或更高，或无云。";"";"";"12.0";"-5.5";"无降水";"12";"";"";"";"";
"27.01.2023 02:00";"4.4";"763.7";"775.0";"1.2";"56";"从西北偏北方向吹来的风";"4";"";"12";"";"云量发展情况没有进行观测或无法观测。 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"4.4";"7.5";"";"";"2500或更高，或无云。";"";"";"12.0";"-3.8";"无降水";"12";"";"";"";"";
"26.01.2023 23:00";"5.0";"762.5";"773.8";"1.6";"51";"从西北偏北方向吹来的风";"4";"";"12";"";"云量发展情况没有进行观测或无法观测。 ";"";"";"4.4";"7.5";"";"";"2500或更高，或无云。";"";"";"16.0";"-4.3";"无降水";"12";"";"";"";"";
"26.01.2023 20:00";"5.8";"760.9";"772.2";"2.7";"54";"从西北偏北方向吹来的风";"5";"";"10";"";"云量发展情况没有进行观测或无法观测。 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"4.4";"7.5";"";"";"2500或更高，或无云。";"";"";"15.0";"-2.8";"无降水";"12";"";"";"";"";
"26.01.2023 17:00";"6.5";"758.2";"769.5";"1.5";"58";"从西北偏北方向吹来的风";"3";"";"7";"";"云量发展情况没有进行观测或无法观测。 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"4.4";"7.5";"";"";"2500或更高，或无云。";"";"";"13.0";"-1.2";"无降水";"12";"";"";"";"";
"26.01.2023 14:00";"7.2";"756.7";"767.9";"-0.9";"45";"从东北偏北方向吹来的风";"3";"";"5";"";"云量发展情况没有进行观测或无法观测。 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"4.4";"8.0";"";"";"2500或更高，或无云。";"";"";"15.0";"-4.2";"无降水";"12";"";"";"";"";
"26.01.2023 11:00";"6.6";"757.6";"768.9";"1.2";"44";"从东方吹来的风";"1";"";"3";"";"云量发展情况没有进行观测或无法观测。 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"4.0";"8.0";"";"";"2500或更高，或无云。";"";"";"15.0";"-4.8";"无降水";"12";"";"";"";"";
"26.01.2023 08:00";"4.5";"756.4";"767.6";"0.7";"69";"从东方吹来的风";"2";"";"3";"";"云量发展情况没有进行观测或无法观测。 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"";"8.0";"";"";"2500或更高，或无云。";"";"";"19.0";"-0.7";"无降水";"12";"";"";"";"";
"26.01.2023 05:00";"4.7";"755.7";"766.9";"-0.4";"64";"从东南偏东方向吹来的风";"1";"";"4";"";"云量发展情况没有进行观测或无法观测。 ";"";"";"";"8.0";"";"";"2500或更高，或无云。";"";"";"19.0";"-1.7";"无降水";"12";"";"";"";"";
"26.01.2023 02:00";"5.0";"756.1";"767.2";"-0.3";"58";"从东方吹来的风";"1";"";"6";"";"云量发展情况没有进行观测或无法观测。 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"";"8.0";"";"";"2500或更高，或无云。";"";"";"16.0";"-2.6";"无降水";"12";"";"";"";"";
"25.01.2023 23:00";"5.3";"756.4";"767.7";"0.1";"53";"无风";"0";"";"";"";"云量发展情况没有进行观测或无法观测。 ";"";"";"";"8.0";"";"";"2500或更高，或无云。";"";"";"15.0";"-3.5";"无降水";"12";"";"";"";"";
"25.01.2023 20:00";"6.0";"756.3";"767.7";"0.5";"35";"从东南偏南方向吹来的风";"1";"";"6";"";"云量发展情况没有进行观测或无法观测。 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"-4.1";"8.0";"";"";"2500或更高，或无云。";"";"";"14.0";"-8.3";"无降水";"12";"";"";"";"";
"25.01.2023 17:00";"6.9";"755.8";"767.2";"-1.7";"28";"从东南偏南方向吹来的风";"2";"";"6";"";"云量发展情况没有进行观测或无法观测。 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"-4.1";"8.0";"";"";"2500或更高，或无云。";"";"";"21.0";"-10.3";"无降水";"12";"";"";"";"";
"25.01.2023 14:00";"7.3";"757.5";"768.8";"-4.2";"29";"从东南偏南方向吹来的风";"2";"";"6";"";"云量发展情况没有进行观测或无法观测。 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"-4.1";"7.3";"";"";"2500或更高，或无云。";"";"";"21.0";"-9.6";"无降水";"12";"";"";"";"";
"25.01.2023 11:00";"4.0";"761.7";"773.2";"-0.6";"44";"从东南方吹来的风";"2";"";"6";"";"云量发展情况没有进行观测或无法观测。 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"-4.1";"7.0";"";"";"2500或更高，或无云。";"";"";"16.0";"-7.4";"无降水";"12";"";"";"";"";
"25.01.2023 08:00";"-3.0";"762.3";"773.8";"0.0";"76";"从东南偏东方向吹来的风";"1";"";"";"";"云量发展情况没有进行观测或无法观测。 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"-4.1";"7.0";"";"";"2500或更高，或无云。";"";"";"8.0";"-6.6";"无降水";"12";"";"";"";"";
"25.01.2023 05:00";"-3.0";"762.3";"773.8";"-1.5";"71";"从西方吹来的风";"1";"";"8";"";"云量发展情况没有进行观测或无法观测。 ";"";"";"-3.0";"7.0";"";"";"2500或更高，或无云。";"";"";"9.0";"-7.5";"无降水";"12";"";"";"";"";
"25.01.2023 02:00";"-2.3";"763.8";"775.3";"-0.7";"69";"从西南偏西方向吹来的风";"2";"";"11";"";"云量发展情况没有进行观测或无法观测。 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"-2.4";"7.0";"";"";"2500或更高，或无云。";"";"";"14.0";"-7.2";"无降水";"12";"";"";"";"";
"24.01.2023 23:00";"0.3";"764.5";"776.0";"-0.6";"52";"从西北偏西方向吹来的风";"3";"";"12";"";"云量发展情况没有进行观测或无法观测。 ";"";"";"0.1";"7.0";"";"";"2500或更高，或无云。";"";"";"17.0";"-8.6";"无降水";"12";"";"";"";"";
"24.01.2023 20:00";"2.3";"765.1";"776.6";"-0.9";"43";"从西北方吹来的风";"3";"";"12";"";"云量发展情况没有进行观测或无法观测。 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"2.3";"7.0";"";"";"2500或更高，或无云。";"";"";"12.0";"-9.0";"无降水";"12";"";"";"";"";
"24.01.2023 17:00";"5.7";"766.0";"777.4";"-1.5";"33";"从北方吹来的风";"4";"";"12";"";"云量发展情况没有进行观测或无法观测。 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"2.5";"7.0";"";"";"2500或更高，或无云。";"";"";"14.0";"-9.3";"无降水";"12";"";"";"";"";
"24.01.2023 14:00";"6.2";"767.5";"778.9";"-2.7";"27";"从东北偏北方向吹来的风";"7";"";"15";"";"云量发展情况没有进行观测或无法观测。 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"2.5";"7.0";"";"";"2500或更高，或无云。";"";"";"13.0";"-11.4";"无降水";"12";"";"";"";"";
"24.01.2023 11:00";"5.7";"770.2";"781.6";"0.9";"45";"从西北偏北方向吹来的风";"3";"";"15";"";"云量发展情况没有进行观测或无法观测。 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"2.5";"6.8";"";"";"2500或更高，或无云。";"";"";"10.0";"-5.3";"无降水";"12";"";"";"";"";
"24.01.2023 08:00";"2.5";"769.3";"780.8";"1.1";"56";"从北方吹来的风";"3";"";"15";"";"云量发展情况没有进行观测或无法观测。 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"2.5";"6.8";"";"";"2500或更高，或无云。";"";"";"9.0";"-5.4";"无降水";"12";"";"";"";"";
"24.01.2023 05:00";"4.3";"768.2";"779.6";"1.2";"49";"从北方吹来的风";"6";"";"15";"";"云量发展情况没有进行观测或无法观测。 ";"";"";"4.3";"6.8";"";"";"2500或更高，或无云。";"";"";"10.0";"-5.7";"无降水";"12";"";"";"";"";
"24.01.2023 02:00";"6.5";"767.0";"778.4";"1.8";"53";"从北方吹来的风";"5";"";"12";"";"霾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"4.8";"6.8";"";"";"2500或更高，或无云。";"";"";"6.0";"-2.4";"0.1";"12";"";"";"";"";
"23.01.2023 23:00";"6.6";"765.2";"776.5";"3.4";"64";"从北方吹来的风";"4";"";"12";"";"薄雾 ";"";"";"4.7";"6.8";"";"";"2500或更高，或无云。";"";"";"5.0";"0.1";"0.4";"12";"";"";"";"";
"23.01.2023 20:00";"6.6";"761.8";"773.2";"3.0";"78";"从西北偏北方向吹来的风";"6";"";"12";"";"薄雾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"4.7";"6.6";"";"";"2500或更高，或无云。";"";"";"5.0";"3.0";"0.4";"12";"";"";"";"";
"23.01.2023 17:00";"5.8";"758.8";"770.0";"1.2";"88";"从西北偏北方向吹来的风";"5";"";"10";"";"薄雾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"4.7";"5.8";"";"";"2500或更高，或无云。";"";"";"3.1";"4.0";"0.4";"12";"";"";"";"";
"23.01.2023 14:00";"5.3";"757.6";"768.9";"-0.9";"94";"从西北偏北方向吹来的风";"5";"";"8";"";"间歇性毛毛雨，不冻，在观测时为强度 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"4.7";"5.6";"";"";"2500或更高，或无云。";"";"";"1.8";"4.4";"0.3";"12";"";"";"";"";
"23.01.2023 11:00";"5.5";"758.5";"769.7";"1.4";"85";"从西北偏北方向吹来的风";"5";"";"7";"";"薄雾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"4.5";"5.5";"";"";"2500或更高，或无云。";"";"";"3.8";"3.2";"无降水";"12";"";"";"";"";
"23.01.2023 08:00";"4.9";"757.1";"768.4";"1.2";"88";"从西北方吹来的风";"3";"";"6";"";"薄雾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"";"";"";"";"2500或更高，或无云。";"";"";"3.6";"3.1";"无降水";"12";"";"";"";"";
"23.01.2023 05:00";"4.9";"755.9";"767.2";"-0.8";"85";"从西北偏西方向吹来的风";"2";"";"6";"";"薄雾 ";"";"";"4.3";"5.4";"";"";"2500或更高，或无云。";"";"";"4.2";"2.6";"无降水";"12";"";"";"";"";
"23.01.2023 02:00";"4.8";"756.7";"768.0";"-0.7";"85";"从西北方吹来的风";"2";"";"8";"";"薄雾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"4.3";"5.6";"";"";"2500或更高，或无云。";"";"";"4.5";"2.5";"无降水";"12";"";"";"";"";
"22.01.2023 23:00";"4.8";"757.4";"768.7";"1.0";"86";"从西北方吹来的风";"4";"";"8";"";"薄雾 ";"";"";"4.3";"6.3";"";"";"2500或更高，或无云。";"";"";"4.3";"2.7";"无降水";"12";"";"";"";"";
"22.01.2023 20:00";"4.9";"756.4";"767.6";"0.6";"88";"从西北方吹来的风";"3";"";"8";"";"薄雾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"4.3";"";"";"";"2500或更高，或无云。";"";"";"3.7";"3.1";"0.5";"12";"";"";"";"";
"22.01.2023 17:00";"5.2";"755.8";"767.0";"-0.3";"86";"从西北偏北方向吹来的风";"3";"";"8";"";"薄雾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"4.3";"";"";"";"2500或更高，或无云。";"";"";"4.1";"3.1";"2.0";"12";"";"";"";"";
"22.01.2023 14:00";"5.2";"756.1";"767.4";"-1.8";"88";"从西北方吹来的风";"4";"";"8";"";"薄雾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"4.3";"";"";"";"2500或更高，或无云。";"";"";"2.3";"3.4";"2.0";"12";"";"";"";"";
"22.01.2023 11:00";"4.5";"757.9";"769.1";"1.0";"95";"从西北方吹来的风";"3";"";"10";"";"小雨（不冻） ";"小雨";"在整个相应周期内云遮住了一半或以下的天空";"4.3";"8.9";"";"";"2500或更高，或无云。";"";"";"1.6";"3.8";"2.0";"12";"";"";"";"";
"22.01.2023 08:00";"4.6";"756.9";"768.1";"1.3";"95";"从西北偏北方向吹来的风";"3";"";"11";"";"间歇性毛毛雨，不冻，在观测时为强度 ";"雨";"在整个相应周期内云遮住了一半或以下的天空";"4.6";"8.9";"";"";"2500或更高，或无云。";"";"";"1.4";"3.9";"1.0";"12";"";"";"";"";
"22.01.2023 05:00";"4.7";"755.6";"766.8";"-0.4";"95";"从西北方吹来的风";"3";"";"11";"";"间歇性毛毛雨，不冻，在观测时为强度 ";"";"";"4.7";"8.9";"";"";"2500或更高，或无云。";"";"";"1.6";"4.0";"0.1";"12";"";"";"";"";
"22.01.2023 02:00";"5.5";"756.0";"767.2";"0.3";"87";"从西北偏北方向吹来的风";"4";"";"11";"";"间歇性毛毛雨，不冻，在观测时为强度 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"5.4";"8.9";"";"";"2500或更高，或无云。";"";"";"1.8";"3.5";"无降水";"12";"";"";"";"";
"21.01.2023 23:00";"6.3";"755.7";"766.9";"1.8";"72";"从西北偏北方向吹来的风";"5";"";"11";"";"薄雾 ";"";"";"5.9";"8.9";"";"";"2500或更高，或无云。";"";"";"7.0";"1.6";"无降水";"12";"";"";"";"";
"21.01.2023 20:00";"7.3";"753.9";"765.1";"0.8";"73";"从西北方吹来的风";"3";"";"5";"";"薄雾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"5.9";"8.9";"";"";"2500或更高，或无云。";"";"";"4.1";"2.8";"无降水";"12";"";"";"";"";
"21.01.2023 17:00";"8.2";"753.1";"764.2";"-0.6";"67";"从东北偏北方向吹来的风";"2";"";"4";"";"薄雾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"5.9";"8.9";"";"";"2500或更高，或无云。";"";"";"6.0";"2.4";"无降水";"12";"";"";"";"";
"21.01.2023 14:00";"8.6";"753.7";"764.8";"-3.1";"59";"从东北偏东方向吹来的风";"2";"";"5";"";"云量发展情况没有进行观测或无法观测。 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"5.9";"9.2";"";"";"2500或更高，或无云。";"";"";"10.0";"1.0";"无降水";"12";"";"";"";"";
"21.01.2023 11:00";"7.5";"756.8";"768.0";"0.1";"74";"无风";"0";"";"";"";"薄雾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"5.9";"9.2";"";"";"2500或更高，或无云。";"";"";"5.0";"3.2";"无降水";"12";"";"";"";"";
"21.01.2023 08:00";"6.0";"756.7";"767.9";"-0.6";"81";"无风";"0";"";"";"";"薄雾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"";"9.2";"";"";"2500或更高，或无云。";"";"";"5.0";"3.0";"无降水";"12";"";"";"";"";
"21.01.2023 05:00";"6.1";"757.3";"768.4";"-2.0";"75";"从北方吹来的风";"0";"";"6";"";"薄雾 ";"";"";"";"9.2";"";"";"2500或更高，或无云。";"";"";"6.0";"2.0";"无降水";"12";"";"";"";"";
"21.01.2023 02:00";"7.2";"759.3";"770.5";"";"66";"从西北方吹来的风";"2";"";"6";"";"薄雾 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"";"9.2";"";"";"2500或更高，或无云。";"";"";"7.0";"1.3";"无降水";"12";"";"";"";"";
"20.01.2023 23:00";"7.2";"760.0";"771.2";"";"67";"从西北方吹来的风";"3";"";"6";"";" ";"";"";"";"9.2";"";"";"";"";"";"7.0";"1.5";"无降水";"6";"";"";"";"";
"20.01.2023 20:00";"7.2";"759.4";"770.8";"0.3";"62";"从西北方吹来的风";"3";"";"5";"";"云量发展情况没有进行观测或无法观测。 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"0.1";"9.2";"";"";"2500或更高，或无云。";"";"";"10.0";"0.4";"无降水";"12";"";"";"";"";
"20.01.2023 17:00";"8.1";"759.1";"770.5";"-0.5";"61";"从西北方吹来的风";"2";"";"5";"";"云量发展情况没有进行观测或无法观测。 ";"在整个相应周期内云遮住了一半或以下的天空";"在整个相应周期内云遮住了一半或以下的天空";"0.1";"10.7";"";"";"2500或更高，或无云。";"";"";"11.0";"1.0";"无降水";"12";"";"";"";"";
